event_time,user_host,thread_id,server_id,command_type,argument
"2021-05-06 15:12:45.426179","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.426735","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.427235","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.427636","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.428166","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.428675","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.429186","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.429749","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.430316","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.430765","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.431273","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.431788","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.432333","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.432925","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.435621","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.444887","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.449299","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.453260","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.457376","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.461128","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.464466","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.468767","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.472149","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.474140","root[root] @ localhost [127.0.0.1]",11,1,Query,...
"2021-05-06 15:12:45.481857","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.487060","root[root] @ localhost [127.0.0.1]",12,1,Query,...
"2021-05-06 15:12:45.490820","root[root] @ localhost [127.0.0.1]",12,1,Query,...
